Date,nifty bank,axis_bank,bandhan_bank,au_bank,sbi_bank,bob_bank,idfc_bank,federal_bank,kotak_bank,hdfc_bank,icici_bank,pnb_bank,indusind_bank
02-01-2019,27297,623,553,307.5,299.1000061,123.5,43.20000076,93.19999695,1247.900024,1071.400024,361.5,79.55000305,1587.599976
03-01-2019,27181.59961,621.4000244,551,310.1000061,295,121.4000015,42.65000153,95.30000305,1240,1062.099976,365,78.09999847,1573
04-01-2019,26999.69922,612,534.25,310.5,292.1000061,120.4000015,43.09999847,93.25,1238,1057.625,361.8500061,78,1560.800049
07-01-2019,27378.65039,626,540,312.5,301.0499878,122.5,46,95.25,1250.949951,1063.849976,367.5,82.44999695,1561
08-01-2019,27301.90039,636,482,306.0499878,295.7999878,122.9000015,46.34999847,94.84999847,1243,1061,367.7999878,80.55000305,1563.150024
09-01-2019,27651.25,652.3499756,480,312,306,124.0999985,46.15000153,95.55000305,1237.349976,1059,381.6499939,82,1580
10-01-2019,27713.55078,668.9000244,452,316.3999939,305.1000061,122.5,46,97.19999695,1239,1058.5,380.9500122,80.30000305,1607.849976
11-01-2019,27602.80078,665,468.7999878,327.4249878,305.3999939,123.8000031,46.70000076,96.34999847,1225,1056.900024,380.6000061,81.25,1570
14-01-2019,27389.19922,663,453.6000061,326.8999939,301,120.9499969,47,94.40000153,1217,1054.949951,378.7000122,80.34999847,1509
15-01-2019,27317.55078,661.2999878,444.1499939,327.7000122,302,121.3000031,47.15000153,90.59999847,1217,1052.525024,373.5499878,82.84999847,1491
16-01-2019,27405.65039,660.7000122,453,331.5,303,121.0999985,47.25,91.25,1215.699951,1060.025024,372.0499878,82,1496
17-01-2019,27568.59961,669.9000244,450.7000122,325.75,303.8999939,121.5,48.75,91.90000153,1208,1062.625,376,84.30000305,1526.699951
18-01-2019,27550.05078,674.9000244,452,312.5,298.75,119.1999969,47.5,89,1220.099976,1067.5,374.6000061,84.55000305,1523.099976
21-01-2019,27514.55078,661.5499878,442,310,295.8999939,118.3000031,47.54999924,90.44999695,1240.699951,1069.974976,373,82.84999847,1511.300049
22-01-2019,27526.55078,656.3499756,425.8999939,302.5750122,293,116.4499969,46.25,89.30000305,1279,1073,370.5499878,80.19999695,1502
23-01-2019,27493.09961,659.5,409,297.625,290.4500122,114,46.90000153,89.80000305,1298.900024,1067,368.7999878,78.59999847,1497.150024
24-01-2019,27273.5,665,419,297.5,286.6499939,112,47.25,88.55000305,1274,1055,366.6000061,77.75,1492.199951
25-01-2019,27261.44922,665.2000122,418.5,291.4500122,289.6000061,113.3000031,47.20000076,89.09999847,1268.800049,1046.5,362.3500061,78.34999847,1496.300049
28-01-2019,27041.44922,669,424.8999939,292.5499878,285.6499939,111,46.70000076,86.69999695,1269,1045,353.2000122,77,1472.199951
29-01-2019,26616.25,658.5,415,297.5,281,109.5,45.40000153,84,1260,1039.125,342.9500122,76.15000153,1446
30-01-2019,26789.75,687.0499878,415,296.2000122,281.2000122,116.5,46.29999924,86.44999695,1255,1028.625,351,77.75,1465.900024
31-01-2019,26969.15039,697.25,410,295,290,114.4000015,45,87.19999695,1222,1015.5,372.7000122,77.69999695,1480
01-02-2019,27334.55078,720.75,404.5,292.7999878,296.8999939,113.4499969,45.29999924,86.44999695,1257.050049,1039.974976,364.5,78,1507.900024
04-02-2019,26974,711.2999878,409.6000061,289,282.3999939,110.0500031,44.75,86.34999847,1245,1047.5,351,74.05000305,1508.099976
05-02-2019,27226.05078,722,406,286.9500122,284.2000122,110.3000031,43.29999924,87.5,1276,1054,354.6000061,74.5,1504.849976
06-02-2019,27326.19922,731.2999878,421.8999939,294.5,285.8500061,108.5,42.20000076,87.34999847,1280,1058.125,353.6000061,74.09999847,1543.75
07-02-2019,27424.09961,726.25,446,300,289.3999939,109.4000015,42.34999847,85.75,1280,1062.525024,359.1000061,75.65000153,1525
08-02-2019,27302.65039,727,465,299,285.6000061,108,44.29999924,85.80000305,1284,1056,356.8999939,75,1512.900024
11-02-2019,27240.5,719.9000244,466,296.8999939,285.9500122,104.6999969,44.25,84.15000153,1296,1056.650024,354.6000061,71.40000153,1502.900024
12-02-2019,27166.90039,701,463.6000061,292.5,280.6499939,103.9000015,45.25,83.5,1300,1069,349,71.19999695,1512.099976
14-02-2019,26978,706,478.2999878,287.8250122,268,102.4000015,44.09999847,81.5,1302,1070,339.8500061,69.5,1491.900024
15-02-2019,27017.19922,700,479,288,268.8500061,104.25,44.79999924,80.59999847,1287.800049,1053.675049,344.0499878,72,1515.550049
18-02-2019,26754.59961,686,476,287.5499878,264.3999939,100.8499985,44.29999924,80.34999847,1281,1053.400024,342.2000122,70.25,1509.5
19-02-2019,26666.55078,693.2999878,466,286.25,260.8999939,99.80000305,42.84999847,80.5,1277,1044.849976,339.1000061,69.30000305,1512
20-02-2019,26786,697.5999756,476.2000122,283,264.5,102.5,43.84999847,79.80000305,1281.300049,1044.25,345,70.40000153,1480
21-02-2019,26994.75,700.5,479,284.9500122,270.2999878,104.5,44.84999847,80,1291.900024,1050.849976,346.7999878,76,1479.449951
22-02-2019,26960.05078,697.4500122,489.0499878,290.0750122,267.8999939,103.0500031,45.09999847,79.59999847,1251,1059.699951,351.3999939,72.94999695,1474
25-02-2019,26934.19922,702.9000244,486,287,271.2999878,102.75,45.90000153,79.94999695,1243.400024,1047.574951,353.0499878,73.40000153,1465.050049
26-02-2019,26853.80078,694,466.2000122,284.7250061,266.7999878,102.3000031,45.09999847,80.5,1224,1055.625,350,72.80000305,1480
27-02-2019,27078.09961,714.9500122,483.7999878,286.4249878,268,101.75,45.90000153,82,1238,1058.050049,351,72.5,1482.050049
28-02-2019,26878,723.4500122,479,287,267.7000122,101.1999969,45.29999924,81.69999695,1213.199951,1046.550049,348.4500122,71.55000305,1487.75
01-03-2019,26941,713.5,484.5,288.3250122,270.5499878,102,45.25,84.19999695,1221.699951,1043.125,352.0499878,73,1481.699951
05-03-2019,27068.15039,705.7000122,483,286.4500122,271.7000122,108.5,47.90000153,85.69999695,1223.900024,1044.449951,355,77,1510
06-03-2019,27618.09961,733.9000244,493,289,277.2999878,112.5,51.45000076,89,1242.099976,1055,365.25,82.69999695,1537.5
07-03-2019,27661,720.75,506,297.2999878,279.4500122,112,49.90000153,87.5,1244,1054.800049,371.5,82.44999695,1534.900024
08-03-2019,27686.15039,732,495,290.8500061,281.8500061,115.6500015,48.75,87.84999847,1237,1057.525024,369.7999878,85.34999847,1529
11-03-2019,27840.09961,733.2999878,507.9500122,291.5499878,285.2999878,114.5,49.15000153,87.75,1238,1066,371.7999878,84.09999847,1520.900024
12-03-2019,28168.19922,738.7000122,513.9000244,292.5,289.2000122,116.9499969,50.54999924,91.90000153,1260.449951,1073.5,378,86.75,1526
13-03-2019,28480.30078,743.5999756,523.9000244,293.3999939,288.1000061,115.75,49.75,90.30000305,1263.5,1087.5,387.8999939,85.19999695,1574.900024
14-03-2019,29028.90039,740,518,304.4750061,294.5,116,50,91.5,1263,1122.425049,392,85.05000305,1649
15-03-2019,29007,742.9500122,516.8499756,298,292.6000061,116.4000015,50.84999847,90.15000153,1271.900024,1115.5,388.8500061,85.30000305,1686
18-03-2019,29521.59961,741,508,305.3999939,298.8999939,118.25,52.5,91.59999847,1340,1130.949951,396.25,86.44999695,1708
19-03-2019,29702.59961,755,493,296.8999939,300.1499939,121.1999969,52.5,91.69999695,1350,1134.75,398.3999939,87.65000153,1730
20-03-2019,29769.65039,760.75,502,292.2250061,302.7999878,125.1500015,52.70000076,93.75,1349.099976,1134.5,397.6000061,91,1729
22-03-2019,29920.75,764.7000122,500.5,285.5,304.2999878,126.0500031,52.59999847,92.80000305,1354.699951,1150,394.4500122,95.94999695,1715
25-03-2019,29329.40039,752.7000122,498,279,294,118.9000015,52.5,89.75,1325.949951,1130,387.9500122,89.55000305,1682.099976
26-03-2019,29300.40039,747.4000244,492,277.5,294.75,119.0999985,52,88.90000153,1312.25,1137.949951,384.9500122,91.19999695,1681
27-03-2019,30034.15039,761.2999878,490,277.5499878,305.25,122.4000015,52.95000076,91.09999847,1349.949951,1159.275024,395.3999939,93.5,1730
28-03-2019,30064.80078,761.0999756,496.7999878,289,310.1000061,121.75,53.40000153,92,1338,1149.400024,392.75,93.90000153,1812.5
01-04-2019,30537.59961,780.9500122,528.5,299.2999878,321.7999878,133,55.90000153,96.94999695,1336,1162.625,401.4500122,96.09999847,1797
02-04-2019,30450.09961,769.1500244,532.7999878,295.0249939,323.6499939,133.6999969,56.25,98.30000305,1344,1160,400,97.65000153,1754.650024
03-04-2019,30440.84961,770,532.0999756,306.5,331,134.3999939,55.29999924,97.59999847,1342,1146.050049,399,99.40000153,1784
04-04-2019,30147.30078,763,551,300.5,321.5,133.1999969,54.5,95,1337.400024,1146.375,394.3999939,94,1773.599976
05-04-2019,30002.84961,763.9500122,546,300.1000061,323.7000122,131.9499969,54.40000153,95.44999695,1330,1143.900024,389.25,94.30000305,1748
08-04-2019,30201.5,764.2999878,549.3499756,298.8500061,318.25,131.3000031,54.5,99.44999695,1341,1159.5,391.4500122,93.75,1768.900024
09-04-2019,29901.5,755,548,293.5,313.9500122,130.3999939,54.15000153,97.30000305,1339.949951,1148.300049,387.3999939,93.19999695,1758
10-04-2019,29916.59961,761.25,551.8499756,292.7000122,314.8500061,131.9499969,54.40000153,97.69999695,1338.050049,1125,395.5499878,94,1766.050049
11-04-2019,29841.84961,760.5,543,292,311,129.5500031,54.70000076,97.69999695,1349.699951,1122.449951,394.5,93.40000153,1748.900024
12-04-2019,29780.55078,753.4000244,540,293.5,314.6000061,128.6999969,54.40000153,96.59999847,1343.199951,1126.050049,390.6000061,92.80000305,1743.5
15-04-2019,29983.5,764,535,295.9500122,315.5,131.3999939,54.20000076,96.94999695,1348,1135,394.2000122,93.80000305,1743.5
16-04-2019,30236.25,765.0999756,535,297.5,316.6000061,131.1000061,53.75,97.75,1382.400024,1145.474976,397.5,93.5,1753.900024
18-04-2019,30656.5,778.4000244,563,302,315.7999878,130.8500061,53.90000153,98,1386.400024,1156.5,411,92.55000305,1816
22-04-2019,30282.5,768.9000244,566,312.25,308.7999878,126.0500031,52.90000153,96,1360,1162.5,404.25,89.90000153,1759
23-04-2019,29761.94922,757.4500122,566.9000244,309.4750061,310.0499878,123.8000031,51.75,95.30000305,1357.949951,1138.775024,396.1000061,86.55000305,1691
24-04-2019,29550.5,754.7000122,582.75,308.4500122,305.8500061,123.9000015,51.90000153,95.90000153,1355,1125,397.1000061,87.69999695,1667
25-04-2019,29927.05078,754,607,304,311,125.1999969,52.25,95.05000305,1368.900024,1143.449951,400.8999939,88,1716
26-04-2019,29764.84961,762,594,313.5,306.8999939,123.1999969,53.25,95.84999847,1362,1132.949951,400,87.44999695,1684
30-04-2019,29920.40039,759.9500122,598.7999878,319.25,312,123,51.90000153,95.90000153,1382.199951,1142.5,407.75,88.15000153,1679.900024
02-05-2019,29699.80078,765.4000244,594,318.1000061,308.0499878,116,49.45000076,92.75,1394,1161.75,403.7000122,84.25,1601.150024
03-05-2019,29811.65039,754.1500244,625.25,320.5,309,117.0500031,50.90000153,94.69999695,1406.400024,1182.099976,397.1499939,86.94999695,1565
06-05-2019,29626.5,746,620,314.9500122,306.7999878,117,50.45000076,102,1400,1174,396.5,86.34999847,1543.300049
07-05-2019,29749.55078,751.8499756,606.2000122,312.5,310.7000122,117,50.59999847,100.9499969,1410,1175.949951,398,86.69999695,1539.800049
08-05-2019,29261.30078,741.9000244,591,321,303.9500122,112.5999985,48.09999847,99,1404,1161.275024,386.2999878,83.75,1515.800049
09-05-2019,28893.94922,733.9000244,568.2999878,320.5,297.6000061,111.1500015,49.29999924,98.55000305,1394.199951,1150,380.9500122,84.09999847,1486
10-05-2019,28927.59961,734.4000244,575,315.9750061,301.7999878,112.3000031,48.65000153,97.90000153,1370,1145.675049,383.5,85,1478.550049
13-05-2019,29026.65039,734,571.4000244,320.4500122,310,113.1999969,46.09999847,97,1396,1148.025024,385,86.15000153,1434
14-05-2019,28718.75,729.4000244,545,321.625,307.8500061,106.8000031,42.79999924,96.19999695,1388.5,1148.349976,378.1000061,79.25,1393.300049
15-05-2019,28925.44922,735.7999878,542.3499756,323.5,316.2000122,110.3000031,41.90000153,98.65000153,1384,1148,382.3500061,82.94999695,1436
16-05-2019,28625.90039,720.9500122,557.9000244,324.0499878,312.5,108.1500015,40.75,97.40000153,1396.900024,1140.275024,379,82.94999695,1382
17-05-2019,28881.40039,731.7999878,558.7999878,321.4249878,315.6499939,109.75,41.20000076,97.69999695,1416,1156.5,381.2000122,80.59999847,1368
20-05-2019,30230.40039,760.2000122,590,335.0249939,332,117.9000015,43.45000076,101.5,1491,1204,405.25,86.5,1400
21-05-2019,30862.09961,789.7000122,606.9500122,349.3999939,345.8999939,123.1999969,43.40000153,104,1503,1219,408.6000061,88.44999695,1499.900024
22-05-2019,30410.65039,774.7999878,589.5999756,351,338.8999939,126.6999969,42.04999924,101.5,1493,1205.925049,403,85.59999847,1446.949951
23-05-2019,30962.80078,788,611,346,353,129,43.29999924,104.25,1519,1204.5,414,87,1547
24-05-2019,30685.5,779.4500122,620.0999756,345.6000061,344.9500122,129.3999939,42.29999924,103,1510,1179.849976,415.5,84.40000153,1608.699951
27-05-2019,31234.90039,794,596.9500122,341.1000061,355.0499878,137.3000031,45.09999847,105.9499969,1506.650024,1189.449951,432.25,87.90000153,1647.900024
28-05-2019,31711.30078,816.2999878,603,340,360.9500122,140.75,46.29999924,108,1533,1208.25,435.0499878,90.19999695,1615
29-05-2019,31459.25,806.75,597.8499756,349,358,139.0500031,45.75,106.1999969,1509.300049,1205.099976,428.6000061,85,1617
30-05-2019,31256.84961,803.25,590.25,349.0249939,349.75,136,46,107.4499969,1513.900024,1208,420.8500061,82.34999847,1608.599976
31-05-2019,31678.90039,811,596,351.9500122,354.3500061,137,46,108.3000031,1536,1228.400024,427,82.19999695,1599
03-06-2019,31406.05078,813.5499878,591.0999756,346.3250122,352.3500061,133.8999939,45.25,107.5999985,1513.199951,1213.5,426,80.69999695,1600.099976
04-06-2019,31532.90039,807.5499878,599.7999878,347.5,354,131.6000061,45,108,1530,1227.5,417.7000122,81.90000153,1663
06-06-2019,31523.94922,824,594.5,350.5,349,132.9499969,45.40000153,107,1532.550049,1226.599976,417.3999939,81,1634.699951
07-06-2019,30943.15039,811.0999756,582.1500244,351.5,337,123,42.54999924,105.0999985,1523.800049,1212.824951,413.5,79.09999847,1530
10-06-2019,31259.19922,807.4000244,566.7999878,353.5,346,123.3000031,42.75,106.3499985,1503.300049,1234.974976,418.8999939,80.40000153,1564
11-06-2019,31172.25,817.1500244,553.0499878,353.3250122,345.0499878,119,42.20000076,105.9000015,1509.300049,1225.75,418.4500122,77.94999695,1564
12-06-2019,31219.30078,814.0499878,564.9500122,354.6499939,346.9500122,121.3000031,42.40000153,106.5999985,1500,1222.5,422,78.44999695,1597
13-06-2019,30876.75,811.25,545,352.5,343,121.25,42.34999847,105.0500031,1482,1217.974976,416.7000122,77.15000153,1520
14-06-2019,30983.44922,820.0999756,538,356.4500122,345.5,121.3000031,42.04999924,106.8000031,1504.050049,1221.474976,420.2999878,76.40000153,1493
17-06-2019,30652,800.0999756,538,351.75,343.75,119.3499985,41.79999924,106.3499985,1478,1217.5,418.9500122,77,1427.5
18-06-2019,30299.44922,781.9500122,543.4500122,345,335.5,117.3000031,41.25,106.0999985,1465,1209,415.4500122,75.44999695,1410.5
19-06-2019,30526.5,780.7999878,560.4000244,344.5,343.1000061,118,41.20000076,106.3499985,1473,1213.5,423.75,75.25,1424.800049
20-06-2019,30390.19922,772,548.5,341,341,116.1999969,40.5,104.4000015,1500.5,1214.175049,419.75,75.80000305,1380
21-06-2019,30804.94922,774.75,536.9000244,338.2999878,344.7999878,118.5999985,42.04999924,103.5,1516,1213,434.2000122,76.84999847,1445
24-06-2019,30680.94922,771,531.4000244,348,350,118.3499985,42.40000153,102.75,1489,1205.974976,431.4500122,77,1483
25-06-2019,30567.65039,761.25,534.9500122,345.0499878,352.7000122,118.1999969,42.20000076,102.3000031,1471.849976,1209.925049,427.8999939,76.69999695,1455.050049
26-06-2019,30809.19922,782.9000244,525.5999756,349,355.75,119.6500015,42.09999847,103.9499969,1485,1212.349976,432.5,77.15000153,1450
27-06-2019,31192.09961,788.9500122,537.0999756,347,358.1000061,122,42.84999847,104.4499969,1500,1234.375,438,79,1439
28-06-2019,31281,801.1500244,536,345.5,362.2000122,121,42.90000153,108.3000031,1485,1232,439.5,78.5,1458
01-07-2019,31271,810.75,542.1500244,348.7749939,362.7999878,122.9000015,43.5,108.5999985,1486.900024,1228,439.5,80,1427.900024
02-07-2019,31414.65039,811.0999756,548,349.5,362.1499939,121.6999969,44.59999847,109.5,1483.900024,1244,439,80.90000153,1447
03-07-2019,31347.69922,802.6500244,561.3499756,349.8999939,365.25,120.9000015,44.45000076,108.5,1473.949951,1249.5,437.8999939,80.40000153,1430
04-07-2019,31471,810,560.5,348,367.25,126,45.25,109.8000031,1475,1247.400024,438,81.5,1473
05-07-2019,31523.05078,808,560.2999878,347.3999939,369.4500122,130,45.20000076,109.4499969,1504.849976,1242.550049,436.4500122,82.5,1498.699951
08-07-2019,31346.84961,802,538.0999756,340,368,130.1999969,43.09999847,106.5,1513.400024,1237.275024,434,76.30000305,1515.25
09-07-2019,30533.40039,778.5,533,342.3500061,353.5,123.9000015,42,104.9000015,1471,1201.925049,426,71.80000305,1476.5
10-07-2019,30618.05078,786.6500244,524.2999878,332.5,360.5499878,126.75,42.84999847,106.6999969,1463,1189.375,430,74.80000305,1501
11-07-2019,30707,773.5,535.5,329,358.5,125,43.15000153,105.6999969,1479,1201.5,432.6499939,73.05000305,1504
12-07-2019,30789.75,766.0999756,559.2999878,336.4500122,363,125.9499969,42.84999847,104.8000031,1486.949951,1209,427.2999878,74.59999847,1550
15-07-2019,30688.84961,757.25,559.5499878,333.375,364.1000061,125.5,43,106.8000031,1489,1198,428.3999939,75,1529.949951
16-07-2019,30532.65039,750,549.9000244,333.9500122,358.5,121,42.40000153,107.8499985,1508,1209,421.5499878,73.90000153,1485
17-07-2019,30622.25,763.0999756,549,335.7999878,364.0499878,124.1999969,42.15000153,106.75,1501.900024,1196.474976,424.6000061,75.80000305,1482.800049
18-07-2019,30705.80078,754,540,333.6000061,371.9500122,127.3499985,42.90000153,103.0999985,1531.349976,1201.5,425,75.34999847,1496.050049
19-07-2019,30515.09961,743.5499878,535,336,365.1000061,122.25,41.95000076,99.94999695,1540,1207.5,419.8999939,73.55000305,1480
22-07-2019,29617.05078,730,530,330.1000061,356,118,40.15000153,98.80000305,1493,1172.5,409.75,72.69999695,1418.949951
23-07-2019,29342.44922,732.9000244,506.7999878,329.4500122,351.2000122,118.8000031,40.29999924,95.94999695,1460,1147.25,412.7999878,72.80000305,1425.699951
24-07-2019,29085.44922,728,469.5,329,341.8500061,112.5999985,38.84999847,94.40000153,1493,1128.375,411.8500061,68.40000153,1407.199951
25-07-2019,28981.05078,711.2000122,445.1000061,318,341.7000122,110.4000015,37,93,1492,1142.5,409.2000122,68.40000153,1368
26-07-2019,29062.5,723.5499878,465.5,330,340.7999878,112,38.54999924,92.84999847,1490,1139.099976,410.25,66.5,1400.5
29-07-2019,29583.44922,736.2000122,492.7000122,331.3500061,343.9500122,112.5,42.59999847,95.75,1513.75,1136.775024,433,68.84999847,1410
30-07-2019,29434.84961,725.9500122,493,328,344.3999939,109.0999985,41.54999924,93.69999695,1505,1127.5,433,69.19999695,1436.050049
31-07-2019,28575.44922,694,476,327.4500122,325.1000061,102.3499985,39.40000153,90,1490.099976,1120,423.8999939,67,1317.650024
01-08-2019,28660.5,673.9500122,478.9500122,335.5,330.7999878,105,41.95000076,91.90000153,1505.949951,1114.550049,423.25,69,1390.099976
02-08-2019,28224.25,667.4000244,476.5,327.5,315.5499878,104.5999985,41.09999847,89.34999847,1488,1105.5,413.8999939,67.5,1396
05-08-2019,27841.19922,665.5,460,329.9750061,298.4500122,104.1999969,40.95000076,86.90000153,1495,1098.525024,403.6499939,67,1365
06-08-2019,27518.5,658.7000122,472,311.25,298.7999878,102,40.84999847,87,1454.300049,1083.5,401,66.69999695,1388.199951
07-08-2019,28053.84961,679,484,330,302.3999939,104.4000015,41.54999924,88.15000153,1493.900024,1095,409.2999878,68.25,1417
08-08-2019,27840.09961,660.5999756,476,332.1000061,290,98.44999695,41.45000076,87.19999695,1485,1099,411,64.59999847,1430
09-08-2019,28293.65039,664.2000122,491,336.5,296.2999878,100.75,42.75,88.34999847,1506,1123.5,416.5,66.75,1435
13-08-2019,28356.80078,662.2000122,499.7999878,342.5,290.8999939,100,44.29999924,88.44999695,1525.099976,1136.650024,417,66.69999695,1415
14-08-2019,27885.5,652.7999878,494.25,343,285.0499878,98.34999847,43.15000153,83.59999847,1515,1117.699951,411.8999939,65.90000153,1389
16-08-2019,27920.30078,664,499,345,287.9500122,100.0500031,44,84.5,1489,1107,417.7999878,65.55000305,1380
19-08-2019,28331.25,678.7999878,505,344.0750122,292,102.6999969,46,86.19999695,1505,1119.25,420.1000061,67.94999695,1442
20-08-2019,28029.80078,685.1500244,496.2000122,349,287.2999878,102.25,45.40000153,85.69999695,1490.550049,1104.625,420.7999878,67.5,1451
21-08-2019,28021,674,490,345.6749878,285.5,98.69999695,44.75,85,1504,1112.449951,416,65.75,1412.5
22-08-2019,27690.05078,665,469,345,278.2999878,94.30000305,43.34999847,82,1503.949951,1110.425049,411,64.09999847,1365.949951
23-08-2019,26835.34961,659.75,461,334,267.1000061,90.75,43,80.40000153,1479.900024,1080.5,389,61.5,1339.599976
26-08-2019,27663.94922,677.25,484,337.3500061,288,99.90000153,44,83,1500,1097.449951,407,68,1346.050049
27-08-2019,28106.30078,697,473.8999939,338.5,284,97,43.90000153,84.65000153,1514,1128,412.7999878,66.80000305,1360
28-08-2019,28080.25,685.0999756,476,335,286.6499939,97.19999695,43.29999924,84.5,1499.199951,1125,418,67.30000305,1379
29-08-2019,27694.94922,674,474.3999939,334.5,283.2000122,94,42,81.80000305,1479.5,1123,409.8999939,65.55000305,1357
30-08-2019,27407.90039,664.9000244,485.1000061,332.4750061,275.9500122,92.30000305,43,80.94999695,1448.099976,1116.75,406.5,65.25,1359.050049
03-09-2019,27239.19922,658.7999878,468,338,272,92,43.04999924,82.34999847,1429,1110,405.0499878,62,1380
04-09-2019,26785.94922,644.2000122,457.5499878,335,269.7000122,91.40000153,42.75,80.90000153,1414.099976,1103.5,391,59.90000153,1339
05-09-2019,27086.94922,652,454,337.1000061,275,93.65000153,42.75,82,1431.900024,1124.5,389.5499878,61.65000153,1327
06-09-2019,26986.5,653.0999756,451.3999939,337.625,275.0499878,94,43.04999924,81.94999695,1412.5,1114,391,61.34999847,1321.099976
09-09-2019,27240.34961,667.6500244,452,333.25,273.9500122,94,43,83,1439,1123,393,61.29999924,1330
11-09-2019,27639.05078,674.5499878,453,334.5,278.5,95.55000305,43.09999847,86.40000153,1471.300049,1137,394.8999939,62.59999847,1340.599976
12-09-2019,27870.80078,680.0999756,451,329.9249878,286.75,99.55000305,43.90000153,85.69999695,1480,1125.349976,399.6499939,64.55000305,1379
13-09-2019,27772,663.5499878,459,333.9500122,285,100.8000031,43.20000076,85.94999695,1457,1125.5,406.7999878,64.55000305,1389
16-09-2019,27868,666.5999756,454,333.25,288.2000122,98.94999695,42.09999847,86.44999695,1474,1125.949951,408.5,64.15000153,1380.050049
17-09-2019,27765.09961,667,451.8999939,331.7250061,285,98.55000305,42.84999847,85.40000153,1471.25,1123.949951,405.8500061,64.69999695,1376
18-09-2019,27304.69922,645.5,449.7999878,322.5,277.2000122,95.90000153,41.90000153,84.30000305,1450,1108.650024,405.4500122,62.84999847,1340
19-09-2019,27175.44922,648.2000122,445,326.5,279.9500122,95.94999695,41.5,84.5,1464.800049,1099.900024,395.7000122,62.90000153,1332.900024
20-09-2019,26878.65039,641.0499878,446.7000122,326.4500122,274.5,94.69999695,40.65000153,84.05000305,1455,1108,389,61.95000076,1289
23-09-2019,30039.40039,703.9000244,504.2999878,326.5,307.5499878,102.9499969,43.95000076,95.84999847,1575,1259.550049,435.7999878,67,1462
24-09-2019,30432,728.25,534,341.5,313.1499939,100,43.34999847,96.09999847,1633.300049,1250,441.5,66.5,1505
25-09-2019,30029.05078,702,500,334.9750061,297,98.15000153,42.5,93.09999847,1617,1249.900024,439.1000061,65.5,1509
26-09-2019,29640.55078,686.5999756,489.1499939,320.5,281.5,93.94999695,42.90000153,92.5,1607,1239.800049,439,63.59999847,1507
27-09-2019,29974.94922,700.2000122,505,325.0499878,282.7000122,94.5,43.59999847,93.94999695,1615.849976,1248.25,449.5,62.90000153,1539.599976
30-09-2019,29674.80078,704.0499878,501,331.4500122,281.3999939,95.09999847,42.54999924,93.80000305,1635.099976,1228.800049,443.2999878,63.25,1475.800049
01-10-2019,29226.15039,687.0999756,495.5,326.1749878,272.75,94,40.20000076,91,1638.800049,1231.5,436.9500122,62.95000076,1397
03-10-2019,28606.69922,675,471,325,254,90.75,38,87.44999695,1644.25,1239.949951,424,58.5,1295
04-10-2019,28681.90039,669.9000244,480,327.4500122,258.5,92,37.40000153,89.34999847,1630,1236.650024,428.5,59.59999847,1280
07-10-2019,27909.90039,660.9500122,488,324.2999878,251.5,88.25,38.25,85.80000305,1563,1201.199951,415.1000061,58,1275
09-10-2019,27901.65039,671.9000244,482.1000061,327.3999939,250.1000061,86.19999695,37.45000076,85.25,1559.300049,1197.099976,420.25,57.25,1241
10-10-2019,28542.94922,680,482,322.3500061,258,89.90000153,38.09999847,85.80000305,1599.900024,1221.800049,430,58.04999924,1310
11-10-2019,28245.55078,676.5499878,536.0999756,321,256.2000122,88.44999695,37.20000076,84.84999847,1595.199951,1213.400024,427.9500122,56.65000153,1235.949951
14-10-2019,28238.5,677.7999878,579,328.9750061,256.9500122,88,37.5,84.90000153,1598,1209,430,57.20000076,1240
15-10-2019,28257.84961,682.5999756,570.2000122,323,256.4500122,88.25,37.95000076,82.55000305,1595.400024,1207,430,57.29999924,1256.949951
16-10-2019,28689.44922,693.4000244,603,323.7749939,259.2999878,88.25,38.54999924,86,1615,1231.650024,434.5,58.15000153,1274.949951
17-10-2019,28596.34961,690.5,576.7000122,325,256.3999939,87.30000305,39.5,82.30000305,1610,1227.5,436,57.40000153,1276
18-10-2019,28954.80078,709.8499756,568,325,264.3999939,88.90000153,40.09999847,84.34999847,1603.800049,1225.449951,437.7000122,58.90000153,1332
22-10-2019,29416.25,712.4000244,554,337.5,270.3999939,89.5,39.70000076,84.5,1626.849976,1257,440.5,60.25,1340
23-10-2019,29478.84961,718,560,350,270.75,90.09999847,40.04999924,83.59999847,1630,1246.849976,452,60.75,1339
24-10-2019,29604.34961,719.9500122,561,349.8500061,276,92.69999695,39.79999924,83.44999695,1619.900024,1248,457.3999939,61.59999847,1340.199951
25-10-2019,29228.65039,708,577.0499878,340,265.7999878,90,40.75,81,1613.849976,1240,457.7000122,59.5,1288
29-10-2019,29527.59961,706.5,596.7999878,342,283.1499939,90.09999847,41.95000076,81.34999847,1597.400024,1238,470.2000122,60.54999924,1275
30-10-2019,30005.69922,745,614.9000244,356.5,283,93.40000153,41.75,82.44999695,1579.900024,1246.900024,479,61.90000153,1315
31-10-2019,30168.65039,748,619.9500122,344.5,293.3500061,96.25,42.79999924,82.44999695,1583.949951,1257.699951,475,64.30000305,1303.949951
01-11-2019,30196.15039,736,616.9500122,345,312.3999939,97.5,44.54999924,84.09999847,1572,1239,466.6499939,65.59999847,1328
04-11-2019,30415.90039,754.9500122,598,346,316,100.4499969,44.25,86.5,1584,1246.449951,463,67.80000305,1374.949951
